Seed	Iterations	Most_Frequent	Frequency
6688	55	6100	2
6689	27	0000	1
6690	108	4100	2
6691	46	6100	2
6692	74	4100	2
6693	62	4100	2
6694	98	6100	2
6695	8	0000	1
6696	8	8100	2
6697	28	0005	1
6698	67	4100	2
6699	18	4100	2
6700	5	2100	2
6701	62	4100	2
6702	52	3317	1
6703	75	6100	2
6704	54	4100	2
6705	71	6100	2
6706	28	0001	1
6707	27	6100	2
6708	5	0005	1
6709	15	6100	2
6710	69	6100	2
6711	13	0000	1
6712	36	6100	2
6713	84	6100	2
6714	56	9600	2
6715	78	4100	2
6716	96	4100	2
6717	18	0000	1
6718	8	9600	2
6719	87	4100	2
6720	35	0000	1
6721	62	6100	2
6722	51	4100	2
6723	59	6100	2
6724	41	4100	2
6725	59	6100	2
6726	44	6100	2
6727	45	4100	2
6728	44	9600	2
6729	20	4100	2
6730	76	4100	2
6731	78	6100	2
6732	63	6100	2
6733	101	4100	2
6734	7	1600	2
6735	49	6100	2
6736	31	4100	2
6737	40	0000	1
6738	20	0000	1
6739	9	0000	1
6740	52	6100	2
6741	98	6100	2
6742	66	4100	2
6743	73	4100	2
6744	9	2500	2
6745	9	5600	2
6746	79	6100	2
6747	47	6100	2
6748	45	9600	2
6749	92	4100	2
6750	21	6100	2
6751	31	0000	1
6752	8	0000	1
6753	51	0000	1
6754	5	0000	1
6755	6	6100	2
6756	39	9600	2
6757	65	4100	2
6758	72	6100	2
6759	74	4100	2
6760	43	9600	2
6761	67	9600	2
6762	8	2500	2
6763	78	6100	2
6764	35	6100	2
6765	51	6100	2
6766	51	4100	2
6767	9	2100	2
6768	33	8100	2
6769	17	2100	2
6770	50	4100	2
6771	11	3600	2
6772	84	4100	2
6773	46	4100	2
6774	19	2100	2
6775	51	6100	2
6776	37	0000	1
6777	62	6100	2
6778	47	9600	2
6779	55	9600	2
6780	66	6100	2
6781	13	6100	2
6782	14	0000	1
6783	6	0000	1
6784	54	6100	2
6785	78	4100	2
6786	12	0000	1
6787	21	0000	1
6788	72	6100	2
6789	48	4100	2
6790	48	6100	2
6791	26	6100	2
6792	26	0576	1
6793	20	8100	2
6794	35	0000	1
6795	48	6100	2
6796	21	9600	2
6797	58	9600	2
6798	7	8100	2
6799	30	6100	2
6800	2	7600	2
6801	27	0000	1
6802	66	6100	2
6803	98	4100	2
6804	13	3600	2
6805	47	0000	1
6806	11	3600	2
6807	89	4100	2
6808	107	4100	2
6809	19	0002	1
6810	103	4100	2
6811	63	6100	2
6812	59	4100	2
6813	60	4100	2
6814	81	6100	2
6815	49	9600	2
6816	29	4100	2
6817	10	0000	1
6818	53	9600	2
6819	10	2916	2
6820	67	4100	2
6821	29	9600	2
6822	81	6100	2
6823	13	0000	1
6824	82	4100	2
6825	25	6100	2
6826	75	6100	2
6827	14	0002	1
6828	24	6100	2
6829	15	2100	2
6830	12	9600	2
6831	81	4100	2
6832	9	2500	2
6833	8	2500	2
6834	46	0000	1
6835	14	0000	1
6836	62	6100	2
6837	62	9600	2
6838	43	9600	2
6839	40	4100	2
6840	73	4100	2
6841	14	4100	2
6842	61	6100	2
6843	66	6100	2
6844	83	4100	2
6845	24	0000	1
6846	49	9600	2
6847	42	9600	2
6848	32	0000	1
6849	67	6100	2
6850	46	4100	2
6851	48	4100	2
6852	67	6100	2
6853	44	4100	2
6854	13	0000	1
6855	73	6100	2
6856	3	0000	1
6857	38	4100	2
6858	11	6100	2
6859	84	6100	2
6860	55	6100	2
6861	58	4100	2
6862	87	6100	2
6863	15	4100	2
6864	14	0000	1
6865	40	9600	2
6866	53	0000	1
6867	42	4100	2
6868	55	9600	2
6869	40	4100	2
6870	11	0006	1
6871	89	6100	2
6872	61	6100	2
6873	48	6100	2
6874	18	0000	1
6875	54	4100	2
6876	40	9600	2
6877	11	1600	2
6878	29	9600	2
6879	8	5600	2
6880	60	4100	2
6881	9	6100	2
6882	85	4100	2
6883	44	4100	2
6884	12	0005	1
6885	82	6100	2
6886	60	4100	2
6887	41	6100	2
6888	9	2100	2
6889	4	0000	1
6890	10	3600	2
6891	46	4100	2
6892	5	9600	2
6893	21	4100	2
6894	74	6100	2
6895	21	6100	2
6896	94	6100	2
6897	72	6100	2
6898	7	2500	2
6899	72	6100	2
6900	4	6100	2
6901	49	6100	2
6902	5	7600	2
6903	72	6100	2
6904	49	4100	2
6905	49	6100	2
6906	92	6100	2
6907	50	4100	2
6908	32	9600	2
6909	83	4100	2
6910	65	4100	2
6911	25	4100	2
6912	34	4100	2
6913	15	6100	2
6914	69	6100	2
6915	26	4100	2
6916	58	6100	2
6917	87	4100	2
6918	24	4100	2
6919	30	6100	2
6920	46	4100	2
6921	25	9600	2
6922	82	6100	2
6923	47	6100	2
6924	9	8100	2
6925	77	6100	2
6926	94	4100	2
6927	31	9600	2
6928	91	6100	2
6929	36	0000	1
6930	82	6100	2
6931	25	4100	2
6932	20	6100	2
6933	7	2500	2
6934	27	6100	2
6935	52	4100	2
6936	50	6100	2
6937	24	9600	2
6938	9	4100	2
6939	24	4100	2
6940	37	6100	2
6941	11	9600	2
6942	16	3600	2
6943	31	0000	1
6944	60	6100	2
6945	30	6100	2
6946	80	4100	2
6947	47	6100	2
6948	66	4100	2
6949	64	9600	2
6950	21	4100	2
6951	66	6100	2
6952	24	0000	1
6953	76	6100	2
6954	71	4100	2
6955	85	4100	2
6956	66	6100	2
6957	79	6100	2
6958	11	0012	1
6959	52	6100	2
6960	5	0000	1
6961	61	6100	2
6962	50	6100	2
6963	58	4100	2
6964	73	4100	2
6965	85	6100	2
6966	52	4100	2
6967	35	4100	2
6968	39	9600	2
6969	82	4100	2
6970	38	9600	2
6971	79	6100	2
6972	53	0000	1
6973	7	9600	2
6974	67	4100	2
6975	57	4100	2
6976	42	9600	2
6977	79	4100	2
6978	10	8100	2
6979	2	0000	1
6980	32	9600	2
6981	79	4100	2
6982	11	1600	2
6983	88	4100	2
6984	45	0000	1
6985	6	0000	1
6986	7	2500	2
6987	31	6100	2
6988	45	6100	2
6989	55	4100	2
6990	39	4100	2
6991	49	6100	2
6992	9	1600	2
6993	44	9600	2
6994	52	9600	2
6995	3	0100	2
6996	10	0000	1
6997	28	4100	2
6998	38	0576	1
6999	60	4100	2
7000	0	0000	1
7001	14	4100	2
7002	18	4100	2
7003	54	6100	2
7004	76	4100	2
7005	3	0100	2
7006	71	4100	2
7007	42	6100	2
7008	63	4100	2
7009	55	6100	2
7010	91	4100	2
7011	29	0000	1
7012	48	0240	1
7013	65	9600	2
7014	89	4100	2
7015	31	9600	2
7016	45	9600	2
7017	11	0000	1
7018	58	4100	2
7019	107	6100	2
7020	78	6100	2
7021	13	3600	2
7022	17	0000	1
7023	21	0000	1
7024	55	9600	2
7025	27	6100	2
7026	58	9600	2
7027	78	6100	2
7028	61	4100	2
7029	61	6100	2
7030	31	4100	2
7031	6	5030	2
7032	57	6100	2
7033	15	2100	2
7034	6	0100	2
7035	45	0000	1
7036	56	3317	1
7037	33	0000	1
7038	58	4100	2
7039	31	0000	1
7040	42	4100	2
7041	9	9600	2
7042	3	0000	1
7043	40	6100	2
7044	4	7600	2
7045	70	6100	2
7046	63	9600	2
7047	62	9600	2
7048	74	4100	2
7049	13	0000	1
7050	28	6100	2
7051	56	6100	2
7052	85	4100	2
7053	10	0006	1
7054	105	4100	2
7055	14	6100	2
7056	69	4100	2
7057	8	7600	2
7058	11	0000	1
7059	16	0000	1
7060	85	6100	2
7061	52	4100	2
7062	4	0000	1
7063	65	6100	2
7064	1	0000	1
7065	89	6100	2
7066	49	4100	2
7067	69	6100	2
7068	56	6100	2
7069	48	4100	2
7070	3	0000	1
7071	25	0000	1
7072	88	6100	2
7073	24	0576	1
7074	7	2916	2
7075	23	0005	1
7076	47	4100	2
7077	33	0000	1
7078	42	6100	2
7079	82	4100	2
7080	35	4100	2
7081	33	6100	2
7082	80	4100	2
7083	79	4100	2
7084	9	0000	1
7085	13	8100	2
7086	41	6100	2
7087	9	0000	1
7088	51	6100	2
7089	50	4100	2
7090	20	6100	2
7091	45	4100	2
7092	56	9600	2
7093	54	4100	2
7094	24	0000	1
7095	70	4100	2
7096	23	6100	2
7097	15	3600	2
7098	78	6100	2
7099	11	0012	1
7100	4	4100	2
7101	54	4100	2
7102	16	0000	1
7103	34	6100	2
7104	7	0000	1
7105	71	6100	2
7106	95	6100	2
7107	52	6100	2
7108	49	6100	2
7109	8	2500	2
7110	50	4100	2
7111	66	9600	2
7112	34	9600	2
7113	44	4100	2
7114	33	0000	1
7115	18	6100	2
7116	66	4100	2
7117	86	4100	2
7118	7	4100	2
7119	28	0000	1
7120	61	6100	2
7121	42	6100	2
7122	5	0000	1
7123	20	4100	2
7124	68	4100	2
7125	32	4100	2
7126	65	6100	2
7127	69	6100	2
7128	52	4100	2
7129	72	4100	2
7130	65	4100	2
7131	28	0000	1
7132	67	6100	2
7133	50	4100	2
7134	88	6100	2
7135	12	0000	1
7136	55	6100	2
7137	19	0005	1
7138	36	0000	1
7139	64	4100	2
7140	61	9600	2
7141	72	4100	2
7142	5	0000	1
7143	8	0000	1
7144	70	6100	2
7145	53	6100	2
7146	59	9600	2
7147	22	8100	2
7148	40	6100	2
7149	7	5030	2
7150	7	3600	2
7151	32	0000	1
7152	18	0001	1
7153	61	4100	2
7154	51	9600	2
7155	19	0000	1
7156	29	4100	2
7157	48	4100	2
7158	69	4100	2
7159	48	4100	2
7160	54	4100	2
7161	75	4100	2
7162	35	6100	2
7163	46	6100	2
7164	68	6100	2
7165	8	0000	1
7166	55	6100	2
7167	71	4100	2
7168	74	4100	2
7169	85	4100	2
7170	79	6100	2
7171	24	0000	1
7172	13	0000	1
7173	61	4100	2
7174	84	4100	2
7175	23	8100	2
7176	10	0100	2
7177	7	2500	2
7178	49	6100	2
7179	89	6100	2
7180	35	0000	1
7181	46	4100	2
7182	13	0000	1
7183	37	6100	2
7184	22	9600	2
7185	22	6100	2
7186	90	6100	2
7187	66	4100	2
7188	21	6100	2
7189	11	0024	1
7190	62	6100	2
7191	8	0000	1
7192	62	4100	2
7193	10	0000	1
7194	53	6100	2
7195	12	2916	2
7196	72	6100	2
7197	29	0000	1
7198	53	6100	2
7199	77	6100	2
7200	5	5600	2
7201	8	1600	2
7202	66	4100	2
7203	4	0000	1
7204	31	9600	2
7205	65	6100	2
7206	56	6100	2
7207	71	4100	2
7208	9	1600	2
7209	56	6100	2
7210	67	6100	2
7211	20	4100	2
7212	29	6100	2
7213	24	0576	1
7214	55	9600	2
7215	30	4100	2
7216	30	0000	1
7217	8	0000	1
7218	3	0100	2
7219	77	6100	2
7220	50	6100	2
7221	58	4100	2
7222	30	4100	2
7223	14	1600	2
7224	36	0000	1
7225	6	0000	1
7226	8	5600	2
7227	47	9600	2
7228	4	0000	1
7229	52	4100	2
7230	30	6100	2
7231	11	0000	1
7232	90	4100	2
7233	71	6100	2
7234	49	4100	2
7235	58	4100	2
7236	53	4100	2
7237	4	0006	1
7238	11	0000	1
7239	22	4100	2
7240	55	6100	2
7241	14	5600	2
7242	49	4100	2
7243	95	6100	2
7244	5	6100	2
7245	2	0100	2
7246	7	2500	2
7247	10	2500	2
7248	61	4100	2
7249	47	9600	2
7250	21	6100	2
7251	77	4100	2
7252	52	6100	2
7253	55	4100	2
7254	26	0000	1
7255	22	3317	1
7256	19	8100	2
7257	71	4100	2
7258	79	4100	2
7259	83	6100	2
7260	48	4100	2
7261	59	4100	2
7262	49	6100	2
7263	12	8100	2
7264	32	4100	2
7265	71	6100	2
7266	14	0000	1
7267	19	4100	2
7268	90	4100	2
7269	32	0000	1
7270	36	6100	2
7271	12	0000	1
7272	25	0000	1
7273	10	9600	2
7274	59	4100	2
7275	51	6100	2
7276	10	0000	1
7277	91	4100	2
7278	104	4100	2
7279	27	6100	2
7280	68	6100	2
7281	29	6100	2
7282	27	6100	2
7283	54	6100	2
7284	26	9600	2
7285	50	6100	2
7286	7	2916	2
7287	5	0000	1
7288	7	0000	1
7289	52	4100	2
7290	18	6100	2
7291	26	6100	2
7292	6	9600	2
7293	54	6100	2
7294	54	4100	2
7295	52	4100	2
7296	29	9600	2
7297	55	6100	2
7298	47	6100	2
7299	98	6100	2
7300	5	4100	2
7301	49	4100	2
7302	29	9600	2
7303	71	6100	2
7304	52	6100	2
7305	12	9600	2
7306	46	9600	2
7307	84	4100	2
7308	61	6100	2
7309	34	9600	2
7310	26	4100	2
7311	25	6100	2
7312	34	0000	1
7313	47	9600	2
7314	93	6100	2
7315	28	0000	1
7316	56	6100	2
7317	17	3600	2
7318	50	6100	2
7319	30	8100	2
7320	7	2500	2
7321	13	4100	2
7322	8	5030	2
7323	22	0001	1
7324	12	4100	2
7325	39	4100	2
7326	53	3317	1
7327	68	6100	2
7328	4	0100	2
7329	6	0000	1
7330	53	4100	2
7331	56	9600	2
7332	43	9600	2
7333	79	6100	2
7334	13	6100	2
7335	39	0000	1
7336	37	6100	2
7337	80	6100	2
7338	58	9600	2
7339	46	4100	2
7340	62	4100	2
7341	30	9600	2
7342	82	4100	2
7343	78	4100	2
7344	5	2916	2
7345	72	4100	2
7346	62	4100	2
7347	16	0006	1
7348	45	6100	2
7349	5	0000	1
7350	57	4100	2
7351	50	6100	2
7352	46	9600	2
7353	77	4100	2
7354	75	6100	2
7355	62	6100	2
7356	51	6100	2
7357	59	4100	2
7358	91	4100	2
7359	13	0000	1
7360	12	0000	1
7361	29	6100	2
7362	48	0000	1
7363	47	4100	2
7364	29	4100	2
7365	22	4100	2
7366	48	6100	2
7367	90	6100	2
7368	8	6100	2
7369	36	4100	2
7370	36	6100	2
7371	19	4100	2
7372	8	0000	1
7373	35	0000	1
7374	8	3600	2
7375	41	6100	2
7376	28	6100	2
7377	49	3317	1
7378	9	6100	2
7379	30	0000	1
7380	47	4100	2
7381	77	6100	2
7382	5	0100	2
7383	53	4100	2
7384	9	8100	2
7385	36	4100	2
7386	33	4100	2
7387	30	8100	2
7388	42	6100	2
7389	11	2100	2
7390	68	4100	2
7391	10	3600	2
7392	9	0000	1
7393	67	4100	2
7394	37	6100	2
7395	56	6100	2
7396	64	4100	2
7397	30	4100	2
7398	53	6100	2
7399	59	0000	1
7400	1	7600	2
7401	81	6100	2
7402	92	4100	2
7403	18	0000	1
7404	47	6100	2
7405	61	4100	2
7406	17	0005	1
7407	17	0000	1
7408	27	6100	2
7409	66	4100	2
7410	33	0000	1
7411	65	6100	2
7412	12	0000	1
7413	21	8100	2
7414	83	4100	2
7415	51	9600	2
7416	13	0000	1
7417	53	6100	2
7418	51	6100	2
7419	63	6100	2
7420	56	6100	2
7421	50	6100	2
7422	66	4100	2
7423	10	0000	1
7424	53	0240	1
7425	71	4100	2
7426	92	4100	2
7427	26	0000	1
7428	7	0000	1
7429	5	6100	2
7430	50	4100	2
7431	67	4100	2
7432	59	6100	2
7433	7	5600	2
7434	52	6100	2
7435	55	9600	2
7436	57	6100	2
7437	59	4100	2
7438	34	6100	2
7439	3	2500	2
7440	38	4100	2
7441	88	4100	2
7442	26	4100	2
7443	35	6100	2
7444	36	9600	2
7445	61	9600	2
7446	66	4100	2
7447	29	4100	2
7448	9	0006	1
7449	51	9600	2
7450	8	5600	2
7451	19	6100	2
7452	58	0000	1
7453	19	0000	1
7454	55	4100	2
7455	77	4100	2
7456	49	6100	2
7457	107	4100	2
7458	52	6100	2
7459	67	4100	2
7460	86	4100	2
7461	69	6100	2
7462	82	6100	2
7463	59	4100	2
7464	35	9600	2
7465	50	6100	2
7466	66	6100	2
7467	75	4100	2
7468	39	0000	1
7469	72	4100	2
7470	46	6100	2
7471	34	4100	2
7472	5	0000	1
7473	68	4100	2
7474	53	6100	2
7475	62	4100	2
7476	12	0000	1
7477	82	6100	2
7478	57	6100	2
7479	87	4100	2
7480	59	6100	2
7481	64	4100	2
7482	59	6100	2
7483	10	1600	2
7484	67	6100	2
7485	84	6100	2
7486	64	4100	2
7487	27	8100	2
7488	89	4100	2
7489	51	4100	2
7490	3	0000	1
7491	22	0000	1
7492	6	6100	2
7493	58	4100	2
7494	4	1600	2
7495	43	6100	2
7496	5	6100	2
7497	47	4100	2
7498	6	5600	2
7499	27	9600	2
7500	1	2500	2
7501	58	4100	2
7502	6	5600	2
7503	29	6100	2
7504	5	6100	2
7505	22	6100	2
7506	5	5600	2
7507	27	9600	2
7508	6	6100	2
7509	59	4100	2
7510	6	0000	1
7511	11	8100	2
7512	41	4100	2
7513	67	4100	2
7514	9	0000	1
7515	56	9600	2
7516	34	6100	2
7517	56	3317	1
7518	51	6100	2
7519	49	9600	2
7520	58	6100	2
7521	60	9600	2
7522	16	0000	1
7523	54	6100	2
7524	61	6100	2
7525	82	4100	2
7526	20	6100	2
7527	7	0000	1
7528	28	6100	2
7529	12	6100	2
7530	56	6100	2
7531	49	4100	2
7532	27	4100	2
7533	87	4100	2
7534	71	6100	2
7535	45	0000	1
7536	52	6100	2
7537	79	4100	2
7538	80	6100	2
7539	10	4100	2
7540	60	6100	2
7541	4	0100	2
7542	39	6100	2
7543	44	6100	2
7544	33	0000	1
7545	81	4100	2
7546	13	2916	2
7547	66	4100	2
7548	81	6100	2
7549	16	3600	2
7550	2	0000	1
7551	57	6100	2
7552	11	2916	2
7553	30	4100	2
7554	35	9600	2
7555	60	4100	2
7556	82	6100	2
7557	7	5030	2
7558	52	4100	2
7559	72	4100	2
7560	74	4100	2
7561	107	4100	2
7562	48	0000	1
7563	14	6100	2
7564	29	0000	1
7565	50	9600	2
7566	68	6100	2
7567	9	0001	1
7568	31	0000	1
7569	85	6100	2
7570	57	9600	2
7571	3	7600	2
7572	51	9600	2
7573	61	6100	2
7574	44	4100	2
7575	33	6100	2
7576	8	4100	2
7577	32	9600	2
7578	31	0000	1
7579	43	9600	2
7580	7	2100	2
7581	103	4100	2
7582	42	9600	2
7583	8	4100	2
7584	54	4100	2
7585	52	9600	2
7586	65	6100	2
7587	21	6100	2
7588	35	6100	2
7589	104	4100	2
7590	85	6100	2
7591	18	6100	2
7592	37	9600	2
7593	64	4100	2
7594	56	6100	2
7595	74	4100	2
7596	10	1600	2
7597	71	6100	2
7598	30	9600	2
7599	10	0006	1
7600	1	7600	2
7601	20	8100	2
7602	15	0000	1
7603	60	6100	2
7604	10	9600	2
7605	32	3317	1
7606	62	6100	2
7607	69	6100	2
7608	5	0100	2
7609	44	6100	2
7610	27	0000	1
7611	70	6100	2
7612	62	9600	2
7613	13	0000	1
7614	28	4100	2
7615	55	9600	2
7616	3	0001	1
7617	49	6100	2
7618	8	0000	1
7619	24	4100	2
7620	47	6100	2
7621	22	8100	2
7622	87	4100	2
7623	56	6100	2
7624	4	0100	2
7625	12	0005	1
7626	85	6100	2
7627	24	0000	1
7628	87	6100	2
7629	44	6100	2
7630	72	6100	2
7631	85	6100	2
7632	95	4100	2
7633	22	6100	2
7634	6	0000	1
7635	48	4100	2
7636	17	0000	1
7637	36	0000	1
7638	70	4100	2
7639	82	4100	2
7640	49	4100	2
7641	61	4100	2
7642	6	0000	1
7643	38	4100	2
7644	41	6100	2
7645	11	5600	2
7646	94	6100	2
7647	24	8100	2
7648	37	4100	2
7649	79	4100	2
7650	26	9600	2
7651	8	2500	2
7652	50	6100	2
7653	49	4100	2
7654	59	6100	2
7655	30	8100	2
7656	31	4100	2
7657	69	6100	2
7658	90	6100	2
7659	62	9600	2
7660	40	9600	2
7661	84	4100	2
7662	5	0000	1
7663	31	4100	2
7664	9	6100	2
7665	17	0000	1
7666	52	9600	2
7667	74	4100	2
7668	22	4100	2
7669	9	9600	2
7670	25	0005	1
7671	89	4100	2
7672	50	6100	2
7673	30	6100	2
7674	30	9600	2
7675	51	9600	2
7676	61	6100	2
7677	11	0012	1
7678	22	0005	1
7679	82	6100	2
7680	11	2916	2
7681	31	0000	1
7682	88	6100	2
7683	61	6100	2
7684	24	3317	1
7685	30	9600	2
7686	23	0576	1
7687	82	6100	2
7688	47	6100	2
7689	6	0100	2
7690	70	6100	2
7691	54	9600	2
7692	11	6100	2
7693	31	9600	2
7694	45	6100	2
7695	51	6100	2
7696	29	4100	2
7697	7	0000	1
7698	24	9600	2
7699	31	0000	1
7700	5	4100	2
7701	18	4100	2
7702	17	6100	2
7703	53	3317	1
7704	42	4100	2
7705	55	9600	2
7706	61	6100	2
7707	72	6100	2
7708	64	4100	2
7709	57	4100	2
7710	38	0000	1
7711	36	0000	1
7712	40	9600	2
7713	50	0000	1
7714	37	4100	2
7715	65	4100	2
7716	74	6100	2
7717	19	6100	2
7718	15	2100	2
7719	39	4100	2
7720	82	6100	2
7721	23	6100	2
7722	32	4100	2
7723	45	6100	2
7724	37	4100	2
7725	40	9600	2
7726	66	4100	2
7727	90	6100	2
7728	78	6100	2
7729	9	3600	2
7730	13	6100	2
7731	62	6100	2
7732	38	6100	2
7733	14	4100	2
7734	32	4100	2
7735	101	4100	2
7736	21	0000	1
7737	51	6100	2
7738	18	4100	2
7739	47	9600	2
7740	35	6100	2
7741	70	6100	2
7742	82	4100	2
7743	65	6100	2
7744	82	6100	2
7745	58	4100	2
7746	1	0000	1
7747	23	0000	1
7748	80	6100	2
7749	52	4100	2
7750	42	6100	2
7751	60	4100	2
7752	19	8100	2
7753	49	9600	2
7754	3	2500	2
7755	5	9600	2
7756	56	4100	2
7757	33	4100	2
7758	18	9600	2
7759	43	4100	2
7760	7	0001	1
7761	11	2100	2
7762	44	0000	1
7763	78	6100	2
7764	26	4100	2
7765	10	0000	1
7766	28	4100	2
7767	21	6100	2
7768	16	0002	1
7769	33	4100	2
7770	29	4100	2
7771	57	6100	2
7772	55	6100	2
7773	13	9600	2
7774	47	4100	2
7775	41	0000	1
7776	49	9600	2
7777	53	4100	2
7778	73	4100	2
7779	65	6100	2
7780	8	6100	2
7781	40	6100	2
7782	41	0000	1
7783	43	6100	2
7784	8	0100	2
7785	59	6100	2
7786	52	6100	2
7787	50	4100	2
7788	66	4100	2
7789	7	9600	2
7790	15	4100	2
7791	11	0000	1
7792	19	0001	1
7793	62	6100	2
7794	36	9600	2
7795	48	6100	2
7796	50	9600	2
7797	8	0000	1
7798	64	6100	2
7799	71	6100	2
7800	5	5600	2
7801	53	4100	2
7802	70	6100	2
7803	92	6100	2
7804	72	4100	2
7805	51	3317	1
7806	64	4100	2
7807	43	6100	2
7808	34	0000	1
7809	45	9600	2
7810	92	6100	2
7811	40	4100	2
7812	24	0576	1
7813	56	6100	2
7814	7	4100	2
7815	24	4100	2
7816	20	4100	2
7817	101	4100	2
7818	90	4100	2
7819	51	4100	2
7820	22	0000	1
7821	59	4100	2
7822	9	6100	2
7823	39	0576	1
7824	71	6100	2
7825	61	6100	2
7826	55	6100	2
7827	46	4100	2
7828	73	4100	2
7829	48	4100	2
7830	59	4100	2
7831	7	8100	2
7832	39	4100	2
7833	48	4100	2
7834	9	7600	2
7835	8	0035	1
7836	42	4100	2
7837	37	0000	1
7838	37	6100	2
7839	24	4100	2
7840	8	0000	1
7841	56	9600	2
7842	85	4100	2
7843	89	4100	2
7844	6	8100	2
7845	28	0000	1
7846	66	4100	2
7847	70	4100	2
7848	88	6100	2
7849	107	4100	2
7850	7	5600	2
7851	100	6100	2
7852	54	9600	2
7853	9	8100	2
7854	45	4100	2
7855	92	4100	2
7856	72	4100	2
7857	13	4100	2
7858	65	4100	2
7859	71	4100	2
7860	51	9600	2
7861	4	7600	2
7862	25	6100	2
7863	55	6100	2
7864	63	4100	2
7865	19	6100	2
7866	70	4100	2
7867	31	0000	1
7868	28	4100	2
7869	36	6100	2
7870	42	6100	2
7871	68	4100	2
7872	12	9600	2
7873	67	6100	2
7874	5	9600	2
7875	12	6100	2
7876	49	6100	2
7877	50	9600	2
7878	21	0000	1
7879	57	9600	2
7880	10	3600	2
7881	56	6100	2
7882	12	4100	2
7883	4	0000	1
7884	12	2100	2
7885	6	9600	2
7886	58	9600	2
7887	58	6100	2
7888	47	9600	2
7889	60	6100	2
7890	94	6100	2
7891	63	9600	2
7892	42	4100	2
7893	51	6100	2
7894	45	9600	2
7895	14	6100	2
7896	91	4100	2
7897	9	0000	1
7898	61	4100	2
7899	24	4100	2
7900	4	4100	2
7901	34	4100	2
7902	5	0000	1
7903	39	6100	2
7904	14	0000	1
7905	28	0000	1
7906	7	0000	1
7907	61	6100	2
7908	39	4100	2
7909	22	6100	2
7910	9	2100	2
7911	41	6100	2
7912	51	6100	2
7913	55	6100	2
7914	35	8100	2
7915	53	4100	2
7916	5	0016	1
7917	73	6100	2
7918	48	6100	2
7919	72	6100	2
7920	33	4100	2
7921	67	4100	2
7922	8	2100	2
7923	48	9600	2
7924	10	0024	1
7925	60	6100	2
7926	80	6100	2
7927	12	9600	2
7928	67	6100	2
7929	54	6100	2
7930	50	9600	2
7931	56	6100	2
7932	7	0000	1
7933	43	6100	2
7934	33	0000	1
7935	11	0005	1
7936	6	1600	2
7937	58	9600	2
7938	53	6100	2
7939	72	6100	2
7940	6	6100	2
7941	68	6100	2
7942	72	6100	2
7943	78	4100	2
7944	11	9600	2
7945	9	0000	1
7946	67	4100	2
7947	13	0000	1
7948	6	5030	2
7949	62	6100	2
7950	46	4100	2
7951	26	9600	2
7952	53	9600	2
7953	3	7600	2
7954	30	8100	2
7955	92	6100	2
7956	44	6100	2
7957	69	4100	2
7958	64	4100	2
7959	47	6100	2
7960	32	9600	2
7961	8	5600	2
7962	61	4100	2
7963	22	6100	2
7964	72	6100	2
7965	43	9600	2
7966	29	8100	2
7967	30	4100	2
7968	28	0000	1
7969	22	6100	2
7970	91	6100	2
7971	104	6100	2
7972	9	3600	2
7973	24	6100	2
7974	89	6100	2
7975	12	0000	1
7976	5	0000	1
7977	4	0009	1
7978	48	3317	1
7979	10	2916	2
7980	14	3600	2
7981	59	4100	2
7982	21	4100	2
7983	28	6100	2
7984	27	4100	2
7985	16	0000	1
7986	12	2100	2
7987	68	4100	2
7988	22	4100	2
7989	83	6100	2
7990	58	9600	2
7991	34	6100	2
7992	13	4100	2
7993	9	1600	2
7994	32	0000	1
7995	6	9600	2
7996	85	6100	2
7997	50	6100	2
7998	57	9600	2
7999	78	6100	2
8000	0	0000	1
8001	23	0000	1
8002	61	6100	2
8003	19	0000	1
8004	58	6100	2
8005	6	9600	2
8006	62	6100	2
8007	63	4100	2
8008	38	9600	2
8009	45	6100	2
8010	56	6100	2
8011	52	6100	2
8012	7	7600	2
8013	72	6100	2
8014	70	6100	2
8015	31	4100	2
8016	45	6100	2
8017	39	9600	2
8018	27	0000	1
8019	8	6100	2
8020	55	4100	2
8021	67	6100	2
8022	38	0000	1
8023	21	0000	1
8024	10	0000	1
8025	20	0000	1
8026	8	7600	2
8027	54	4100	2
8028	68	4100	2
8029	29	4100	2
8030	36	4100	2
8031	85	4100	2
8032	37	6100	2
8033	68	6100	2
8034	90	6100	2
8035	94	6100	2
8036	7	0000	1
8037	25	0000	1
8038	33	0000	1
8039	23	6100	2
8040	9	0000	1
8041	6	2500	2
8042	41	0000	1
8043	8	2500	2
8044	17	0000	1
8045	51	6100	2
8046	78	6100	2
8047	40	6100	2
8048	54	3317	1
8049	64	4100	2
8050	21	0000	1
8051	38	0000	1
8052	43	4100	2
8053	48	9600	2
8054	12	0000	1
8055	56	4100	2
8056	59	6100	2
8057	20	6100	2
8058	32	8100	2
8059	70	6100	2
8060	44	4100	2
8061	78	4100	2
8062	18	4100	2
8063	78	4100	2
8064	18	4100	2
8065	56	9600	2
8066	12	3600	2
8067	17	6100	2
8068	23	4100	2
8069	37	6100	2
8070	5	5600	2
8071	59	4100	2
8072	74	4100	2
8073	4	0001	1
8074	65	6100	2
8075	14	2100	2
8076	9	0000	1
8077	81	4100	2
8078	26	4100	2
8079	21	0000	1
8080	55	4100	2
8081	21	4100	2
8082	80	6100	2
8083	51	4100	2
8084	53	6100	2
