Seed	Iterations	Most_Frequent	Frequency
5187	86	7971	2
5188	92	1764	2
5189	51	7971	2
5190	43	9682	2
5191	80	7971	2
5192	96	7971	2
5193	116	1764	2
5194	160	7971	2
5195	60	7971	2
5196	109	7971	2
5197	111	7971	2
5198	125	7971	2
5199	123	7971	2
5200	58	7971	2
5201	101	7971	2
5202	54	1456	2
5203	74	9682	2
5204	151	7971	2
5205	77	7971	2
5206	41	9682	2
5207	74	9682	2
5208	52	9332	2
5209	36	2918	2
5210	21	9196	2
5211	109	7971	2
5212	58	7971	2
5213	129	7971	2
5214	107	2918	2
5215	74	1456	2
5216	98	2918	2
5217	74	9682	2
5218	47	2261	2
5219	28	1456	2
5220	74	9682	2
5221	63	1764	2
5222	55	7971	2
5223	80	7971	2
5224	98	7971	2
5225	105	9682	2
5226	110	9682	2
5227	69	1385	2
5228	33	2640	2
5229	40	2918	2
5230	97	9682	2
5231	106	7971	2
5232	49	7971	2
5233	103	9682	2
5234	96	7971	2
5235	46	7971	2
5236	103	7971	2
5237	82	7971	2
5238	87	1764	2
5239	52	9682	2
5240	99	7971	2
5241	111	9682	2
5242	127	7971	2
5243	62	9682	2
5244	62	1385	2
5245	107	7971	2
5246	97	7971	2
5247	163	7971	2
5248	156	7971	2
5249	93	2918	2
5250	128	7971	2
5251	44	2610	2
5252	98	7971	2
5253	149	7971	2
5254	44	2207	2
5255	95	7971	2
5256	139	9682	2
5257	34	7971	2
5258	52	5304	2
5259	109	9682	2
5260	132	9682	2
5261	50	7900	2
5262	118	9682	2
5263	86	9682	2
5264	116	9682	2
5265	72	7971	2
5266	89	7971	2
5267	93	7971	2
5268	81	7971	2
5269	68	9682	2
5270	63	5304	2
5271	55	5304	2
5272	103	7971	2
5273	95	2918	2
5274	74	7971	2
5275	97	7971	2
5276	74	7971	2
5277	91	9682	2
5278	97	7971	2
5279	168	7971	2
5280	35	3503	2
5281	71	9682	2
5282	27	8312	2
5283	97	7971	2
5284	152	7971	2
5285	99	2918	2
5286	41	2918	2
5287	112	9682	2
5288	150	7971	2
5289	90	7971	2
5290	98	7971	2
5291	99	7971	2
5292	95	7971	2
5293	102	1764	2
5294	100	7971	2
5295	50	9201	2
5296	42	1456	2
5297	139	7971	2
5298	58	9332	2
5299	107	7971	2
5300	60	2918	2
5301	49	1764	2
5302	114	7971	2
5303	94	7971	2
5304	41	5451	2
5305	81	1764	2
5306	36	9682	2
5307	94	9682	2
5308	126	9682	2
5309	17	2170	2
5310	104	1764	2
5311	151	7971	2
5312	101	1764	2
5313	103	9682	2
5314	50	7971	2
5315	101	1764	2
5316	168	7971	2
5317	23	7971	2
5318	63	1456	2
5319	83	9682	2
5320	100	9682	2
5321	89	7971	2
5322	121	7971	2
5323	27	8710	2
5324	100	1764	2
5325	92	9682	2
5326	65	9682	2
5327	99	7971	2
5328	141	7971	2
5329	105	9682	2
5330	108	9682	2
5331	48	2918	2
5332	51	7971	2
5333	102	9682	2
5334	161	7971	2
5335	95	7971	2
5336	47	1456	2
5337	56	1456	2
5338	83	1385	2
5339	61	1764	2
5340	49	9201	2
5341	62	2918	2
5342	50	1456	2
5343	100	7971	2
5344	49	1456	2
5345	148	7971	2
5346	74	9682	2
5347	40	7971	2
5348	97	9682	2
5349	61	9332	2
5350	91	7971	2
5351	103	1764	2
5352	41	1456	2
5353	140	7971	2
5354	115	7971	2
5355	147	7971	2
5356	88	7971	2
5357	97	7971	2
5358	58	7971	2
5359	72	7971	2
5360	109	7971	2
5361	46	7971	2
5362	77	7971	2
5363	100	7971	2
5364	138	7971	2
5365	66	2918	2
5366	68	1385	2
5367	138	7971	2
5368	111	7971	2
5369	94	1764	2
5370	51	3475	2
5371	84	7971	2
5372	31	7971	2
5373	94	9682	2
5374	51	9682	2
5375	160	7971	2
5376	57	9682	2
5377	57	9332	2
5378	106	7971	2
5379	84	9682	2
5380	52	9332	2
5381	108	9682	2
5382	107	7971	2
5383	81	7971	2
5384	29	9932	2
5385	113	7971	2
5386	160	7971	2
5387	87	1764	2
5388	120	7971	2
5389	106	7971	2
5390	138	7971	2
5391	122	9682	2
5392	106	1764	2
5393	53	3475	2
5394	90	7971	2
5395	76	7971	2
5396	72	7971	2
5397	67	9682	2
5398	96	9682	2
5399	69	7971	2
5400	102	2918	2
5401	46	1456	2
5402	59	2918	2
5403	78	2918	2
5404	44	9267	2
5405	30	6697	2
5406	105	7971	2
5407	69	7971	2
5408	41	6734	2
5409	84	9682	2
5410	54	9332	2
5411	108	1764	2
5412	53	9682	2
5413	99	1764	2
5414	48	1764	2
5415	144	7971	2
5416	102	9682	2
5417	60	1385	2
5418	46	7971	2
5419	103	7971	2
5420	55	5304	2
5421	57	2918	2
5422	51	7971	2
5423	54	9332	2
5424	34	9475	2
5425	91	9682	2
5426	113	7971	2
5427	143	7971	2
5428	96	9682	2
5429	108	9682	2
5430	52	5304	2
5431	96	7971	2
5432	85	1764	2
5433	71	9682	2
5434	55	1764	2
5435	31	7971	2
5436	172	7971	2
5437	64	9682	2
5438	47	4354	2
5439	93	7971	2
5440	8	7129	2
5441	68	7971	2
5442	102	1764	2
5443	87	2918	2
5444	70	1385	2
5445	93	7971	2
5446	34	7971	2
5447	93	9682	2
5448	43	7228	2
5449	96	7971	2
5450	97	7971	2
5451	41	7265	2
5452	96	9682	2
5453	43	2881	2
5454	163	7971	2
5455	44	9682	2
5456	19	6008	2
5457	13	7971	2
5458	64	9682	2
5459	65	9682	2
5460	146	7971	2
5461	28	7971	2
5462	104	7971	2
5463	80	1764	2
5464	82	9682	2
5465	143	7971	2
5466	93	9682	2
5467	93	7971	2
5468	117	9682	2
5469	100	7971	2
5470	79	9682	2
5471	74	9682	2
5472	46	2207	2
5473	106	9682	2
5474	104	9682	2
5475	95	7971	2
5476	35	9682	2
5477	108	7971	2
5478	55	2918	2
5479	52	9682	2
5480	89	9682	2
5481	71	2918	2
5482	158	7971	2
5483	56	7971	2
5484	117	9682	2
5485	75	7971	2
5486	89	7971	2
5487	77	7971	2
5488	93	9682	2
5489	66	9682	2
5490	47	0592	2
5491	46	9193	2
5492	48	2918	2
5493	47	9682	2
5494	89	9682	2
5495	164	7971	2
5496	86	7971	2
5497	150	7971	2
5498	121	1764	2
5499	47	2918	2
5500	125	9682	2
5501	147	7971	2
5502	82	1764	2
5503	89	9682	2
5504	119	9682	2
5505	148	7971	2
5506	134	7971	2
5507	116	7971	2
5508	127	7971	2
5509	122	7971	2
5510	44	8633	2
5511	50	7971	2
5512	65	7971	2
5513	16	2170	2
5514	92	1764	2
5515	36	7971	2
5516	49	1456	2
5517	59	9682	2
5518	111	7971	2
5519	49	9682	2
5520	77	1764	2
5521	46	9682	2
5522	70	1385	2
5523	147	7971	2
5524	101	9682	2
5525	103	1764	2
5526	79	1764	2
5527	82	9682	2
5528	71	1385	2
5529	54	9682	2
5530	90	1764	2
5531	87	7971	2
5532	66	7971	2
5533	83	7971	2
5534	53	9682	2
5535	68	1456	2
5536	160	7971	2
5537	150	7971	2
5538	126	7971	2
5539	44	2918	2
5540	32	9475	2
5541	53	7971	2
5542	67	1385	2
5543	45	1456	2
5544	57	9682	2
5545	50	9682	2
5546	86	7971	2
5547	91	9682	2
5548	67	7971	2
5549	49	9682	2
5550	100	1764	2
5551	41	8499	2
5552	111	7971	2
5553	82	7971	2
5554	163	7971	2
5555	160	7971	2
5556	81	9682	2
5557	150	7971	2
5558	76	1764	2
5559	53	7900	2
5560	120	7971	2
5561	46	1456	2
5562	102	9682	2
5563	30	8647	2
5564	19	7971	2
5565	24	3478	2
5566	90	7971	2
5567	78	7971	2
5568	105	9682	2
5569	39	9512	2
5570	71	1456	2
5571	69	7971	2
5572	25	9620	2
5573	55	1456	2
5574	49	7971	2
5575	135	9682	2
5576	70	7971	2
5577	33	1800	2
5578	85	1764	2
5579	17	3478	2
5580	35	7296	2
5581	113	7971	2
5582	51	1456	2
5583	30	1456	2
5584	101	7971	2
5585	45	0592	2
5586	88	9682	2
5587	100	1764	2
5588	105	7971	2
5589	60	1456	2
5590	32	0032	2
5591	133	7971	2
5592	111	7971	2
5593	61	7971	2
5594	91	1764	2
5595	76	1764	2
5596	59	2207	2
5597	49	7971	2
5598	60	1764	2
5599	167	7971	2
5600	106	7971	2
5601	117	9682	2
5602	85	9682	2
5603	50	7900	2
5604	78	7971	2
5605	121	9682	2
5606	55	3544	2
5607	43	1456	2
5608	89	7971	2
5609	131	9682	2
5610	47	1385	2
5611	22	7971	2
5612	80	1764	2
5613	52	7971	2
5614	65	9682	2
5615	110	7971	2
5616	18	2918	2
5617	49	7971	2
5618	45	2610	2
5619	99	9682	2
5620	86	9682	2
5621	46	2918	2
5622	61	2918	2
5623	105	7971	2
5624	62	1456	2
5625	90	7971	2
5626	84	9682	2
5627	44	9682	2
5628	58	9332	2
5629	84	7971	2
5630	37	7971	2
5631	53	9682	2
5632	37	1800	2
5633	173	7971	2
5634	46	3441	2
5635	49	1456	2
5636	82	9682	2
5637	59	1764	2
5638	125	1764	2
5639	46	6531	2
5640	89	9682	2
5641	93	1764	2
5642	79	9682	2
5643	88	1764	2
5644	70	7971	2
5645	46	5408	2
5646	98	7971	2
5647	99	7971	2
5648	99	9682	2
5649	100	7971	2
5650	82	2918	2
5651	53	9682	2
5652	130	7971	2
5653	110	7971	2
5654	64	1385	2
5655	44	7971	2
5656	72	1385	2
5657	59	9332	2
5658	43	2918	2
5659	58	7971	2
5660	136	9682	2
5661	88	7971	2
5662	123	7971	2
5663	113	7971	2
5664	67	1385	2
5665	104	9682	2
5666	65	9682	2
5667	158	7971	2
5668	31	1456	2
5669	40	3503	2
5670	32	6921	2
5671	93	9682	2
5672	147	7971	2
5673	120	7971	2
5674	66	7971	2
5675	115	7971	2
5676	82	7971	2
5677	106	1764	2
5678	53	3475	2
5679	90	7971	2
5680	113	7971	2
5681	72	7971	2
5682	67	9682	2
5683	96	9682	2
5684	69	7971	2
5685	26	8710	2
5686	46	1456	2
5687	59	2918	2
5688	89	9682	2
5689	44	9267	2
5690	31	2640	2
5691	60	5304	2
5692	69	7971	2
5693	42	3097	2
5694	113	7971	2
5695	116	9682	2
5696	120	7971	2
5697	70	9682	2
5698	99	1764	2
5699	48	1764	2
5700	69	7971	2
5701	102	9682	2
5702	60	1385	2
5703	46	7971	2
5704	103	7971	2
5705	55	5304	2
5706	57	2918	2
5707	51	7971	2
5708	54	9332	2
5709	34	9475	2
5710	91	9682	2
5711	44	4877	2
5712	143	7971	2
5713	96	9682	2
5714	108	9682	2
5715	78	7971	2
5716	23	0535	2
5717	83	1764	2
5718	71	9682	2
5719	55	1764	2
5720	31	7971	2
5721	98	7971	2
5722	64	9682	2
5723	47	4354	2
5724	93	7971	2
5725	9	7971	2
5726	68	7971	2
5727	102	1764	2
5728	87	2918	2
5729	70	1385	2
5730	93	7971	2
5731	112	9682	2
5732	57	9682	2
5733	44	9193	2
5734	96	7971	2
5735	98	7971	2
5736	51	7971	2
5737	96	7971	2
5738	68	9332	2
5739	163	7971	2
5740	44	9682	2
5741	103	7971	2
5742	13	7971	2
5743	64	9682	2
5744	53	9682	2
5745	146	7971	2
5746	28	7971	2
5747	140	7971	2
5748	80	1764	2
5749	82	9682	2
5750	143	7971	2
5751	134	1764	2
5752	161	7971	2
5753	117	9682	2
5754	100	7971	2
5755	79	9682	2
5756	75	7971	2
5757	75	7971	2
5758	106	9682	2
5759	104	9682	2
5760	95	7971	2
5761	35	9682	2
5762	108	7971	2
5763	55	2918	2
5764	52	9682	2
5765	89	9682	2
5766	71	2918	2
5767	158	7971	2
5768	56	7971	2
5769	117	9682	2
5770	75	7971	2
5771	89	7971	2
5772	107	9682	2
5773	76	7971	2
5774	66	9682	2
5775	47	0592	2
5776	46	9193	2
5777	91	7971	2
5778	47	9682	2
5779	89	9682	2
5780	164	7971	2
5781	86	7971	2
5782	150	7971	2
5783	121	1764	2
5784	47	2918	2
5785	69	7971	2
5786	147	7971	2
5787	82	1764	2
5788	87	7971	2
5789	119	9682	2
5790	148	7971	2
5791	69	1456	2
5792	107	7971	2
5793	46	3540	2
5794	151	7971	2
5795	43	1510	2
5796	50	7971	2
5797	49	9682	2
5798	138	7971	2
5799	92	1764	2
5800	36	7971	2
5801	49	1456	2
5802	59	9682	2
5803	111	7971	2
5804	49	9682	2
5805	77	1764	2
5806	46	9682	2
5807	70	1385	2
5808	43	7490	2
5809	101	9682	2
5810	103	1764	2
5811	79	1764	2
5812	32	1456	2
5813	53	1456	2
5814	57	1385	2
5815	90	1764	2
5816	87	7971	2
5817	66	7971	2
5818	128	9682	2
5819	53	9682	2
5820	68	1456	2
5821	160	7971	2
5822	150	7971	2
5823	126	7971	2
5824	44	2918	2
5825	32	9475	2
5826	53	7971	2
5827	67	1385	2
5828	72	1385	2
5829	93	9682	2
5830	50	9682	2
5831	86	7971	2
5832	91	9682	2
5833	94	7971	2
5834	96	9682	2
5835	103	7971	2
5836	42	4877	2
5837	111	7971	2
5838	38	2918	2
5839	163	7971	2
5840	160	7971	2
5841	39	7971	2
5842	150	7971	2
5843	76	1764	2
5844	157	7971	2
5845	120	7971	2
5846	46	1456	2
5847	106	7971	2
5848	31	6703	2
5849	45	4541	2
5850	24	3478	2
5851	90	7971	2
5852	78	7971	2
5853	103	7971	2
5854	54	9332	2
5855	71	1456	2
5856	69	7971	2
5857	25	9620	2
5858	55	1456	2
5859	49	7971	2
5860	135	9682	2
5861	70	7971	2
5862	33	1800	2
5863	85	1764	2
5864	17	3478	2
5865	35	7296	2
5866	113	7971	2
5867	51	1456	2
5868	30	1456	2
5869	80	9682	2
5870	82	1385	2
5871	88	9682	2
5872	100	1764	2
5873	105	7971	2
5874	128	9682	2
5875	92	2918	2
5876	133	7971	2
5877	111	7971	2
5878	61	7971	2
5879	91	1764	2
5880	76	1764	2
5881	59	2207	2
5882	49	7971	2
5883	60	1764	2
5884	167	7971	2
5885	137	7971	2
5886	117	9682	2
5887	85	9682	2
5888	103	7971	2
5889	90	1764	2
5890	91	9682	2
5891	70	1385	2
5892	43	1456	2
5893	89	7971	2
5894	46	2918	2
5895	48	9201	2
5896	22	7971	2
5897	60	9682	2
5898	52	7971	2
5899	65	9682	2
5900	110	7971	2
5901	18	2918	2
5902	49	7971	2
5903	45	2610	2
5904	99	9682	2
5905	108	7971	2
5906	46	2918	2
5907	61	2918	2
5908	105	7971	2
5909	56	1385	2
5910	52	9682	2
5911	73	7971	2
5912	44	9682	2
5913	58	9332	2
5914	84	7971	2
5915	65	1385	2
5916	53	9682	2
5917	37	1800	2
5918	173	7971	2
5919	46	3441	2
5920	49	1456	2
5921	82	9682	2
5922	59	1764	2
5923	125	1764	2
5924	46	6531	2
5925	89	9682	2
5926	114	7971	2
5927	79	9682	2
5928	88	1764	2
5929	70	7971	2
5930	81	9682	2
5931	65	9682	2
5932	99	7971	2
5933	99	9682	2
5934	100	7971	2
5935	82	9682	2
5936	53	9682	2
5937	130	7971	2
5938	74	1764	2
5939	64	1385	2
5940	44	7971	2
5941	56	1764	2
5942	59	9332	2
5943	43	2918	2
5944	48	1456	2
5945	136	9682	2
5946	87	7971	2
5947	71	9682	2
5948	113	7971	2
5949	67	1385	2
5950	55	9682	2
5951	55	9332	2
5952	74	1385	2
5953	31	1456	2
5954	40	3503	2
5955	32	6921	2
5956	93	7971	2
5957	147	7971	2
5958	25	2560	2
5959	72	9682	2
5960	151	7971	2
5961	68	9682	2
5962	57	2207	2
5963	105	7971	2
5964	87	7971	2
5965	52	1456	2
5966	63	9332	2
5967	154	7971	2
5968	85	9682	2
5969	73	9682	2
5970	99	7971	2
5971	33	7971	2
5972	32	1456	2
5973	59	9682	2
5974	45	1456	2
5975	134	7971	2
5976	58	9682	2
5977	77	1764	2
5978	128	9682	2
5979	65	1764	2
5980	49	9682	2
5981	39	7971	2
5982	85	1764	2
5983	71	1385	2
5984	103	7971	2
5985	60	9682	2
5986	102	7971	2
5987	66	9682	2
5988	67	1764	2
5989	66	1385	2
5990	86	1764	2
5991	50	6531	2
5992	101	7971	2
5993	133	7971	2
5994	96	9682	2
5995	54	1385	2
5996	60	1456	2
5997	141	7971	2
5998	95	9682	2
5999	90	9682	2
6000	65	1456	2
6001	99	7971	2
6002	65	7971	2
6003	41	4077	2
6004	56	9682	2
6005	130	7971	2
6006	60	9332	2
6007	79	7971	2
6008	14	4138	2
6009	87	7971	2
6010	115	7971	2
6011	46	7900	2
6012	47	9332	2
6013	91	7971	2
6014	66	7971	2
6015	97	9682	2
6016	86	7971	2
6017	55	2207	2
6018	41	1456	2
6019	90	7971	2
6020	85	2918	2
6021	95	1764	2
6022	77	9682	2
6023	110	9682	2
6024	90	1764	2
6025	105	7971	2
6026	104	7971	2
6027	50	6531	2
6028	91	1764	2
6029	48	9682	2
6030	114	7971	2
6031	102	1764	2
6032	55	9682	2
6033	19	7971	2
6034	61	1764	2
6035	43	4471	2
6036	53	7971	2
6037	91	9682	2
6038	60	9332	2
6039	121	9682	2
6040	132	7971	2
6041	93	1764	2
6042	45	9682	2
6043	40	1456	2
6044	37	2918	2
6045	55	1764	2
6046	89	9682	2
6047	19	7971	2
6048	90	7971	2
6049	91	1764	2
6050	96	7971	2
6051	147	7971	2
6052	43	4681	2
6053	84	9682	2
6054	49	7971	2
6055	88	7971	2
6056	139	7971	2
6057	49	7971	2
6058	93	9682	2
6059	85	9682	2
6060	81	7971	2
6061	44	3330	2
6062	103	7971	2
6063	70	1385	2
6064	115	7971	2
6065	112	7971	2
6066	91	9682	2
6067	156	7971	2
6068	114	7971	2
6069	81	9682	2
6070	23	2918	2
6071	62	7971	2
6072	147	7971	2
6073	43	9682	2
6074	90	7971	2
6075	102	7971	2
6076	85	7971	2
6077	116	7971	2
6078	102	7971	2
6079	99	1764	2
6080	146	7971	2
6081	40	9682	2
6082	66	7971	2
6083	77	9682	2
6084	157	7971	2
6085	91	1764	2
6086	155	7971	2
6087	84	1764	2
6088	68	2918	2
6089	90	9682	2
6090	84	1764	2
6091	49	5408	2
6092	40	3478	2
6093	87	7971	2
6094	124	7971	2
6095	59	7971	2
6096	99	7971	2
6097	104	7971	2
6098	94	2918	2
6099	51	7900	2
6100	75	7971	2
6101	42	2918	2
6102	59	9332	2
6103	152	7971	2
6104	28	8710	2
6105	96	7971	2
6106	98	9682	2
6107	110	7971	2
6108	32	7971	2
6109	114	7971	2
6110	68	9682	2
6111	85	9682	2
6112	52	7971	2
6113	56	1764	2
6114	35	7971	2
6115	66	9682	2
6116	75	9682	2
6117	57	7971	2
6118	87	7971	2
6119	128	7971	2
6120	78	1764	2
6121	84	7971	2
6122	51	9682	2
6123	151	7971	2
6124	72	1456	2
6125	52	1456	2
6126	92	1764	2
6127	44	1456	2
6128	100	9682	2
6129	54	9682	2
6130	71	7971	2
6131	73	1385	2
6132	32	1456	2
6133	73	7971	2
6134	43	3097	2
6135	56	5304	2
6136	72	9682	2
6137	94	7971	2
6138	14	7971	2
6139	80	9682	2
6140	159	7971	2
6141	90	9682	2
6142	108	7971	2
6143	50	9682	2
6144	88	7971	2
6145	94	9682	2
6146	40	7971	2
6147	104	7971	2
6148	114	7971	2
6149	62	7971	2
6150	71	1385	2
6151	46	2610	2
6152	66	1385	2
6153	89	1764	2
6154	45	7971	2
6155	75	1385	2
6156	53	1456	2
6157	78	1764	2
6158	67	1385	2
6159	66	7971	2
6160	67	7971	2
6161	105	7971	2
6162	122	9682	2
6163	148	7971	2
6164	71	1385	2
6165	86	7971	2
6166	69	2918	2
6167	76	7971	2
6168	57	1764	2
6169	53	1456	2
6170	95	7971	2
6171	72	1385	2
6172	123	9682	2
6173	91	7971	2
6174	90	7971	2
6175	98	7971	2
6176	96	9682	2
6177	65	7971	2
6178	85	1764	2
6179	99	7971	2
6180	17	8315	2
6181	48	3544	2
6182	103	7971	2
6183	72	1385	2
6184	15	7971	2
6185	123	9682	2
6186	97	1764	2
6187	89	7971	2
6188	56	9682	2
6189	49	9682	2
6190	87	9682	2
6191	137	7971	2
6192	66	7971	2
6193	72	7971	2
6194	150	7971	2
6195	110	9682	2
6196	119	1764	2
6197	62	7971	2
6198	1	0000	1
6199	97	7971	2
6200	85	7971	2
6201	47	9682	2
6202	119	7971	2
6203	69	2918	2
6204	65	2918	2
6205	144	7971	2
6206	83	2918	2
6207	20	2918	2
6208	63	7971	2
6209	61	7971	2
6210	96	7971	2
6211	95	9682	2
6212	161	7971	2
6213	90	9682	2
6214	45	1456	2
6215	105	7971	2
6216	67	1385	2
6217	93	7971	2
6218	154	7971	2
6219	102	7971	2
6220	53	7971	2
6221	98	7971	2
6222	83	7971	2
6223	84	7971	2
6224	64	7971	2
6225	85	7971	2
6226	59	1456	2
6227	137	7971	2
6228	137	7971	2
6229	80	9682	2
6230	55	7971	2
6231	79	7971	2
6232	26	2918	2
6233	50	2918	2
6234	54	9682	2
6235	46	9682	2
6236	84	1764	2
6237	84	9682	2
6238	79	9682	2
6239	121	9682	2
6240	53	1385	2
6241	110	7971	2
6242	28	7971	2
6243	21	3478	2
6244	119	9682	2
6245	43	9682	2
6246	44	7305	2
6247	118	7971	2
6248	98	7971	2
6249	124	1764	2
6250	102	7971	2
6251	99	1764	2
6252	105	1764	2
6253	93	1764	2
6254	83	7971	2
6255	108	7971	2
6256	157	7971	2
6257	66	1764	2
6258	104	7971	2
6259	74	1764	2
6260	68	2918	2
6261	16	8315	2
6262	59	9682	2
6263	89	9682	2
6264	52	3475	2
6265	50	3475	2
6266	34	3478	2
6267	106	7971	2
6268	80	1385	2
6269	113	1764	2
6270	68	7971	2
6271	118	1764	2
6272	64	2918	2
6273	47	3544	2
6274	161	7971	2
6275	124	7971	2
6276	89	7971	2
6277	56	7971	2
6278	83	7971	2
6279	75	9682	2
6280	114	7971	2
6281	76	7971	2
6282	43	4354	2
6283	76	9682	2
6284	143	7971	2
6285	102	7971	2
6286	72	9682	2
6287	152	7971	2
6288	89	9682	2
6289	126	7971	2
6290	30	7971	2
6291	71	7971	2
6292	82	9682	2
6293	106	9682	2
6294	114	7971	2
6295	47	7971	2
6296	104	7971	2
6297	82	2918	2
6298	71	1385	2
6299	162	7971	2
6300	162	7971	2
6301	71	7971	2
6302	93	9682	2
6303	103	7971	2
6304	161	7971	2
6305	128	7971	2
6306	64	1456	2
6307	99	7971	2
6308	111	7971	2
6309	77	9682	2
6310	14	7971	2
6311	101	7971	2
6312	29	3478	2
6313	66	9682	2
6314	63	9682	2
6315	50	9682	2
6316	24	7967	2
6317	94	7971	2
6318	94	7971	2
6319	101	7971	2
6320	74	2918	2
6321	62	7971	2
6322	122	9682	2
6323	98	1764	2
6324	85	1764	2
6325	50	2261	2
6326	65	1385	2
6327	159	7971	2
6328	73	9682	2
6329	115	7971	2
6330	151	7971	2
6331	63	7971	2
6332	111	7971	2
6333	104	7971	2
6334	60	7971	2
6335	96	1764	2
6336	105	9682	2
6337	91	7971	2
6338	68	7971	2
6339	56	9682	2
6340	91	9682	2
6341	44	1767	2
6342	116	9682	2
6343	52	7971	2
6344	134	7971	2
6345	158	7971	2
6346	54	7971	2
6347	88	7971	2
6348	95	2918	2
6349	75	1764	2
6350	162	7971	2
6351	77	1456	2
6352	56	9332	2
6353	152	7971	2
6354	88	1764	2
6355	16	7971	2
6356	99	1764	2
6357	97	1764	2
6358	94	9682	2
6359	55	9682	2
6360	63	1764	2
6361	148	7971	2
6362	55	7971	2
6363	45	1456	2
6364	105	7971	2
6365	87	1764	2
6366	115	7971	2
6367	72	1385	2
6368	92	1764	2
6369	93	9682	2
6370	125	9682	2
6371	56	7971	2
6372	48	9682	2
6373	99	1764	2
6374	122	9682	2
6375	58	2918	2
6376	83	9682	2
6377	150	7971	2
6378	75	7971	2
6379	85	9682	2
6380	77	9682	2
6381	46	9682	2
6382	80	7971	2
6383	89	9682	2
6384	86	9682	2
6385	121	9682	2
6386	52	2918	2
6387	101	7971	2
6388	114	7971	2
6389	51	9332	2
6390	66	7971	2
6391	38	9682	2
6392	51	1385	2
6393	38	1456	2
6394	98	7971	2
6395	44	1456	2
6396	136	7971	2
6397	88	1764	2
6398	68	9682	2
6399	69	7971	2
6400	52	3544	2
6401	107	9682	2
6402	73	9682	2
6403	18	9196	2
6404	112	7971	2
6405	135	7971	2
6406	163	7971	2
6407	100	7971	2
6408	53	7971	2
6409	65	7971	2
6410	87	9682	2
6411	59	1385	2
6412	81	9682	2
6413	106	7971	2
6414	55	7971	2
6415	26	7971	2
6416	57	1456	2
6417	53	1764	2
6418	31	3503	2
6419	87	9682	2
6420	66	1385	2
6421	71	7971	2
6422	46	8391	2
6423	52	2918	2
6424	91	2918	2
6425	104	7971	2
6426	80	7971	2
6427	157	7971	2
6428	97	7971	2
6429	75	7971	2
6430	107	9682	2
6431	110	7971	2
6432	92	7971	2
6433	149	7971	2
6434	102	7971	2
6435	68	7971	2
6436	30	7971	2
6437	68	7971	2
6438	28	9932	2
6439	57	7971	2
6440	50	7971	2
6441	97	7971	2
6442	100	9682	2
6443	118	7971	2
6444	100	2918	2
6445	153	7971	2
6446	109	9682	2
6447	127	9682	2
6448	64	1456	2
6449	62	1456	2
6450	112	7971	2
6451	128	7971	2
6452	42	9682	2
6453	76	7971	2
6454	50	5304	2
6455	101	9682	2
6456	56	5304	2
6457	101	7971	2
6458	118	1764	2
6459	89	1764	2
6460	109	7971	2
6461	112	7971	2
6462	109	9682	2
6463	159	7971	2
6464	98	7971	2
6465	83	1764	2
6466	44	7971	2
6467	32	2918	2
6468	92	1764	2
6469	50	1385	2
6470	61	7971	2
6471	132	7971	2
6472	120	9682	2
6473	50	1456	2
6474	53	9332	2
6475	86	1764	2
6476	47	7971	2
6477	91	7971	2
6478	86	1764	2
6479	91	7971	2
6480	27	7967	2
6481	49	2918	2
6482	97	7971	2
6483	0	0000	1
6484	97	7971	2
6485	84	7971	2
6486	47	9682	2
6487	119	7971	2
6488	168	7971	2
6489	65	2918	2
6490	144	7971	2
6491	105	7971	2
6492	20	2918	2
6493	52	2207	2
6494	46	9682	2
6495	96	7971	2
6496	95	9682	2
6497	126	9682	2
6498	84	7971	2
6499	33	3227	2
6500	105	7971	2
6501	67	1385	2
6502	93	7971	2
6503	83	7971	2
6504	102	7971	2
6505	53	7971	2
6506	98	7971	2
6507	83	7971	2
6508	84	7971	2
6509	64	7971	2
6510	85	7971	2
6511	59	1456	2
6512	137	7971	2
6513	114	7971	2
6514	62	1764	2
6515	55	7971	2
6516	79	7971	2
6517	26	2918	2
6518	110	9682	2
6519	57	2918	2
6520	46	9682	2
6521	84	1764	2
6522	84	9682	2
6523	79	9682	2
6524	121	9682	2
6525	53	1385	2
6526	110	7971	2
6527	28	7971	2
6528	21	3478	2
6529	154	7971	2
6530	43	9682	2
6531	43	0592	2
6532	118	7971	2
6533	131	1764	2
6534	78	7971	2
6535	90	7971	2
6536	99	1764	2
6537	105	1764	2
6538	26	9932	2
6539	24	9196	2
6540	108	7971	2
6541	35	2918	2
6542	66	1764	2
6543	104	7971	2
6544	167	7971	2
6545	68	2918	2
6546	16	8315	2
6547	94	9682	2
6548	89	9682	2
6549	52	3475	2
6550	50	3475	2
6551	34	3478	2
6552	106	7971	2
6553	80	1385	2
6554	46	5551	2
6555	100	9682	2
6556	118	1764	2
6557	64	2918	2
6558	47	3544	2
6559	79	9682	2
6560	124	7971	2
6561	89	7971	2
6562	56	7971	2
6563	83	7971	2
6564	75	9682	2
6565	114	7971	2
6566	76	7971	2
6567	43	4354	2
6568	76	9682	2
6569	143	7971	2
6570	101	9682	2
6571	72	9682	2
6572	152	7971	2
6573	89	9682	2
6574	75	7971	2
6575	112	7971	2
6576	106	2918	2
6577	82	9682	2
6578	106	9682	2
6579	114	7971	2
6580	44	9344	2
6581	104	7971	2
6582	82	2918	2
6583	71	1385	2
